OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
NALMS,North American Lake Management Society,"NALMS-C44.8833,-77.6167",Limerick,Other-Surface Water,GPS-Unspecified,,,,,,44.8833000000,-77.6167000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.88444,-78.37111",TAMARACK LAKE,Other-Surface Water,GPS-Unspecified,,,,,,44.8844400000,-78.3711100000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.88611,-79.42861",South Muldrew Lake,Other-Surface Water,GPS-Unspecified,,,,,,44.8861100000,-79.4286100000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.88722,-76.89778",Pine Lake,Other-Surface Water,GPS-Unspecified,,,,,,44.8872200000,-76.8977800000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.90139,-78.12639",EELS LAKE,Other-Surface Water,GPS-Unspecified,,,,,,44.9013900000,-78.1263900000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.91083,-78.38306",GOODERHAM LAKE (PINE),Other-Surface Water,GPS-Unspecified,,,,,,44.9108300000,-78.3830600000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.91417,-77.0525",SHAWENEGOG LAKE,Other-Surface Water,GPS-Unspecified,,,,,,44.9141700000,-77.0525000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.91528,-76.465",BENNETT LAKE,Other-Surface Water,GPS-Unspecified,,,,,,44.9152800000,-76.4650000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.91667,-79.46333",NORTH MULDREW LAKE,Other-Surface Water,GPS-Unspecified,,,,,,44.9166700000,-79.4633300000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9167,-63.6333","Whites Lake NS, Canada",Lake,GPS-Unspecified,,,,,,44.9167000000,-63.6333000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,07,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9167,-64.7",George,Lake,GPS-Unspecified,,,,,,44.9167000000,-64.7000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,07,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9167,-76.4667",Bennett,Other-Surface Water,GPS-Unspecified,,,,,,44.9167000000,-76.4667000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9167,-77.55",Cashel,Other-Surface Water,GPS-Unspecified,,,,,,44.9167000000,-77.5500000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9167,-78.6833",South,Other-Surface Water,GPS-Unspecified,,,,,,44.9167000000,-78.6833000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9167,-79.3",Sunny,Other-Surface Water,GPS-Unspecified,,,,,,44.9167000000,-79.3000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9167,-79.35",Gull,Other-Surface Water,GPS-Unspecified,,,,,,44.9167000000,-79.3500000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9167,-79.45",Mountain,Other-Surface Water,GPS-Unspecified,,,,,,44.9167000000,-79.4500000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.92833,-78.66944",Little Canning Lake,Other-Surface Water,GPS-Unspecified,,,,,,44.9283300000,-78.6694400000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9333,-63.85",Cockscomb,Lake,GPS-Unspecified,,,,,,44.9333000000,-63.8500000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,07,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9333,-63.8833",Pigott Lake,Lake,GPS-Unspecified,,,,,,44.9333000000,-63.8833000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,07,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9333,-63.9167",Cameron Lake,Lake,GPS-Unspecified,,,,,,44.9333000000,-63.9167000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,07,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9333,-64.4",Black River Lk,Reservoir,GPS-Unspecified,,,,,,44.9333000000,-64.4000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,07,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9333,-78.6333",Canning,Other-Surface Water,GPS-Unspecified,,,,,,44.9333000000,-78.6333000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9333,-78.6833",Bat,Other-Surface Water,GPS-Unspecified,,,,,,44.9333000000,-78.6833000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9333,-79.4833",Pine Lake,Other-Surface Water,GPS-Unspecified,,,,,,44.9333000000,-79.4833000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.94278,-76.65056",IZATT LAKE,Other-Surface Water,GPS-Unspecified,,,,,,44.9427800000,-76.6505600000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9477,-64.6647",Aylesford,Lake,GPS-Unspecified,,,,,,44.9477000000,-64.6647000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,07,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.95,-77.1833",Mazinaw,Other-Surface Water,GPS-Unspecified,,,,,,44.9500000000,-77.1833000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.95,-78.1833",Buckskin,Other-Surface Water,GPS-Unspecified,,,,,,44.9500000000,-78.1833000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.95,-78.2667",Lorraine,Other-Surface Water,GPS-Unspecified,,,,,,44.9500000000,-78.2667000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.95,-78.3667",Glamor,Other-Surface Water,GPS-Unspecified,,,,,,44.9500000000,-78.3667000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.95,-78.7",Minden,Other-Surface Water,GPS-Unspecified,,,,,,44.9500000000,-78.7000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.95,-79.5333",Bastedo,Other-Surface Water,GPS-Unspecified,,,,,,44.9500000000,-79.5333000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9,-62.85","Tangier Grand Lake, NS, Canada",Lake,GPS-Unspecified,,,,,,44.9000000000,-62.8500000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,07,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.965,-78.26806",Tory Lake (Lorraine),Other-Surface Water,GPS-Unspecified,,,,,,44.9650000000,-78.2680600000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.96667,-78.01667",Paudash,Lake,GPS-Unspecified,,,,,,44.9666700000,-78.0166700000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.96667,-78.48333",Koshlong,Other-Surface Water,GPS-Unspecified,,,,,,44.9666700000,-78.4833300000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9667,-78.0167",Lower Paudash,Other-Surface Water,GPS-Unspecified,,,,,,44.9667000000,-78.0167000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9667,-78.4",Stormy,Other-Surface Water,GPS-Unspecified,,,,,,44.9667000000,-78.4000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9667,-79.75",Gibson,Other-Surface Water,GPS-Unspecified,,,,,,44.9667000000,-79.7500000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9,-77.1333",Shabomeka,Other-Surface Water,GPS-Unspecified,,,,,,44.9000000000,-77.1333000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9,-79.3167",Silver,Other-Surface Water,GPS-Unspecified,,,,,,44.9000000000,-79.3167000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9,-79.46667",Muldrew,Lake,GPS-Unspecified,,,,,,44.9000000000,-79.4666700000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9,-79.7167",Six Mile,Other-Surface Water,GPS-Unspecified,,,,,,44.9000000000,-79.7167000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.98333,-79.13333",PROSPECT LAKE,Other-Surface Water,GPS-Unspecified,,,,,,44.9833300000,-79.1333300000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.98333,-79.15",Kuwasda Lake,Lake,GPS-Unspecified,,,,,,44.9833300000,-79.1500000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9833,-77.9167",Coe Island,Other-Surface Water,GPS-Unspecified,,,,,,44.9833000000,-77.9167000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9833,-78.6",Kashagawigamog,Other-Surface Water,GPS-Unspecified,,,,,,44.9833000000,-78.6000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9833,-78.7167",Minden,Other-Surface Water,GPS-Unspecified,,,,,,44.9833000000,-78.7167000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9833,-79.5333",Gullwing,Other-Surface Water,GPS-Unspecified,,,,,,44.9833000000,-79.5333000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.9833,-79.55",Clear/Torrance,Other-Surface Water,GPS-Unspecified,,,,,,44.9833000000,-79.5500000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.98,-64.39",Lumsden Pnd,Reservoir,GPS-Unspecified,,,,,,44.9800000000,-64.3900000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,07,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C44.99194,-78.68028",HORSESHOE(ELSIE) LAKE,Other-Surface Water,GPS-Unspecified,,,,,,44.9919400000,-78.6802800000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.00444,-78.10722",MONCK LAKE,Other-Surface Water,GPS-Unspecified,,,,,,45.0044400000,-78.1072200000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.01361,-79.13222",Spring Lake (NL),Other-Surface Water,GPS-Unspecified,,,,,,45.0136100000,-79.1322200000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.01667,-77.81667",L'Amable,Lake,GPS-Unspecified,,,,,,45.0166700000,-77.8166700000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.01667,-77.86667",Bay,Other-Surface Water,GPS-Unspecified,,,,,,45.0166700000,-77.8666700000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.01667,-78.38333",Loon,Lake,GPS-Unspecified,,,,,,45.0166700000,-78.3833300000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.0167,-64.5833",Tupper Lake,Lake,GPS-Unspecified,,,,,,45.0167000000,-64.5833000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,07,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.0167,-76.95",Grindstone,Other-Surface Water,GPS-Unspecified,,,,,,45.0167000000,-76.9500000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.0167,-77.8833",Jeffery,Other-Surface Water,GPS-Unspecified,,,,,,45.0167000000,-77.8833000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.0167,-78.2667",Esson (Big),Other-Surface Water,GPS-Unspecified,,,,,,45.0167000000,-78.2667000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.0167,-78.6167",Soyers,Other-Surface Water,GPS-Unspecified,,,,,,45.0167000000,-78.6167000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.0167,-78.7167",Twelve Mile Lake,Other-Surface Water,GPS-Unspecified,,,,,,45.0167000000,-78.7167000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.0167,-79.0833",Wood Lake,Other-Surface Water,GPS-Unspecified,,,,,,45.0167000000,-79.0833000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.0167,-79.4167",Muskoka,Other-Surface Water,GPS-Unspecified,,,,,,45.0167000000,-79.4167000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.0167,-79.6333",Hesner's/Eveness,Other-Surface Water,GPS-Unspecified,,,,,,45.0167000000,-79.6333000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.0167,-79.8833",Go Home,Other-Surface Water,GPS-Unspecified,,,,,,45.0167000000,-79.8833000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.025,-78.53056","Barnum Lake, ON, Canada",Other-Surface Water,GPS-Unspecified,,,,,,45.0250000000,-78.5305600000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.03333,-78.26667",Little Esson,Other-Surface Water,GPS-Unspecified,,,,,,45.0333300000,-78.2666700000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.03333,-78.7",Twelve Mile,Lake,GPS-Unspecified,,,,,,45.0333300000,-78.7000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.03333,-79.0333",Clear,Other-Surface Water,GPS-Unspecified,,,,,,45.0333300000,-79.0333300000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.0333,-76.7667",Sunday,Other-Surface Water,GPS-Unspecified,,,,,,45.0333000000,-76.7667000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.0333,-77.4167",Westlemkoon,Other-Surface Water,GPS-Unspecified,,,,,,45.0333000000,-77.4167000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.0333,-78.5333",Big Barnum,Other-Surface Water,GPS-Unspecified,,,,,,45.0333000000,-78.5333000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.0333,-78.55",Grass,Other-Surface Water,GPS-Unspecified,,,,,,45.0333000000,-78.5500000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.0414,-76.8096",Canonto,Floodwater non-Urban,GPS-Unspecified,,,,,,45.0414000000,-76.8096000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.04278,-78.37167",LONG LAKE,Other-Surface Water,GPS-Unspecified,,,,,,45.0427800000,-78.3716700000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.05,-78.31667",Miskwabi,Lake,GPS-Unspecified,,,,,,45.0500000000,-78.3166700000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.05,-78.4",South Portage,Other-Surface Water,GPS-Unspecified,,,,,,45.0500000000,-78.4000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.05,-78.46667",Spruce,Lake,GPS-Unspecified,,,,,,45.0500000000,-78.4666700000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.05,-78.6",Negaunee,Other-Surface Water,GPS-Unspecified,,,,,,45.0500000000,-78.6000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.05,-78.8333",Brady,Other-Surface Water,GPS-Unspecified,,,,,,45.0500000000,-78.8333000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.05,-79.05",Bird,Other-Surface Water,GPS-Unspecified,,,,,,45.0500000000,-79.0500000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.05,-79.1",Leech,Other-Surface Water,GPS-Unspecified,,,,,,45.0500000000,-79.1000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.05,-79.1667",McKay,Other-Surface Water,GPS-Unspecified,,,,,,45.0500000000,-79.1667000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.05,-79.8667",Galla,Other-Surface Water,GPS-Unspecified,,,,,,45.0500000000,-79.8667000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.05972,-78.45278",Spruce Lake (Art),Other-Surface Water,GPS-Unspecified,,,,,,45.0597200000,-78.4527800000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.06278,-77.92528",FARADAY LAKE (TROUT),Other-Surface Water,GPS-Unspecified,,,,,,45.0627800000,-77.9252800000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.06472,-76.78361",CANONTO LAKE,Other-Surface Water,GPS-Unspecified,,,,,,45.0647200000,-76.7836100000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.06667,-78.06667",JORDAN LAKE,Other-Surface Water,GPS-Unspecified,,,,,,45.0666700000,-78.0666700000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.06667,-78.23333",GRACE LAKE,Other-Surface Water,GPS-Unspecified,,,,,,45.0666700000,-78.2333300000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.06667,-78.73333",Boshkung,Lake,GPS-Unspecified,,,,,,45.0666700000,-78.7333300000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.0667,-76.65",Robertson,Other-Surface Water,GPS-Unspecified,,,,,,45.0667000000,-76.6500000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.0667,-76.8833",Rainbow,Other-Surface Water,GPS-Unspecified,,,,,,45.0667000000,-76.8833000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.0667,-79.45",Leonard,Other-Surface Water,GPS-Unspecified,,,,,,45.0667000000,-79.4500000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.07611,-76.98583",MACKIE LAKE,Other-Surface Water,GPS-Unspecified,,,,,,45.0761100000,-76.9858300000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.08333,-77.08334",Brule,Lake,GPS-Unspecified,,,,,,45.0833300000,-77.0833400000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.08333,-78.1667",Charlie George,Other-Surface Water,GPS-Unspecified,,,,,,45.0833300000,-78.1666600000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.0833,-62.6",Long Lake,Lake,GPS-Unspecified,,,,,,45.0833000000,-62.6000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,07,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.0833,-76.1667",Mississippi,Other-Surface Water,GPS-Unspecified,,,,,,45.0833000000,-76.1667000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.0833,-77.35",Ashby,Other-Surface Water,GPS-Unspecified,,,,,,45.0833000000,-77.3500000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.0833,-78.35",Portage,Other-Surface Water,GPS-Unspecified,,,,,,45.0833000000,-78.3500000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.0833,-78.4",Drag,Other-Surface Water,GPS-Unspecified,,,,,,45.0833000000,-78.4000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.0833,-78.7",Beech,Other-Surface Water,GPS-Unspecified,,,,,,45.0833000000,-78.7000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.0833,-79.6333",Butterfly,Other-Surface Water,GPS-Unspecified,,,,,,45.0833000000,-79.6333000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.0833,-80",Twelve Mile Bay,Other-Surface Water,GPS-Unspecified,,,,,,45.0833000000,-80.0000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.11389,-78.78722",KABAKWA LAKE,Other-Surface Water,GPS-Unspecified,,,,,,45.1138900000,-78.7872200000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.1167,-78.05","Elephant Lake, Ontario, Canada",Other-Surface Water,GPS-Unspecified,,,,,,45.1167000000,-78.0500000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C45.1167,-78.2",Big Straggle,Other-Surface Water,GPS-Unspecified,,,,,,45.1167000000,-78.2000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,08,,,,,,,,,,,STORET
